,events,fuel,id,staff
176,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 3, 2, 0, 1, 2, 3, 3, 3, 0, 0, 0, 0, 4, 3, 0, 0, 0, 4, 2, 0, 0, 1, 9, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 27.18, 0.0, nan, nan, nan, nan, 0.0, 0.0, nan, nan, nan, 32.26, 0.0, nan, nan, 0.0, 0.0, 47.97, 0.0, nan, 0.0, nan, 0.0, nan, nan, nan, nan]",21-8B2-4875,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, nan, 1.0, nan, 1.0, 1.0, nan, 1.0, 1.0, 2.0, 0.0, 1.0, nan, nan, nan, nan, 1.0, 1.0, nan, nan, nan, 0.0, 2.0, nan, nan, 1.0, 1.0, 0.0, 1.0, nan, 1.0, nan, 1.0, nan, nan, nan, nan]"
177,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 6, 2, 2, 3, 3, 1, 5, 3, 5, 2, 3, 7, 3, 3, 2, 2, 3, 2, 2, 3, 5, 4, 1, 2, 4, 2, 5, 5, 1, 4, 2, 7, 2, 3, 3, 2, 4, 3, 1, 5, 0, 4, 2, 3, 7, 3, 3, 1, 3, 4, 6, 6, 7, 4, 6, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 18.18, 17.63, 23.14, 35.33, 42.11, 18.18, 13.9, 23.64, 27.27, 11.56, 27.27, 34.09, 18.93, 12.43, 11.71, 40.55, 7.03, 40.28, 11.65, 18.18, 38.18, 4.77, 23.43, 36.36, 38.88, 11.65, 20.58, 0.0, 27.27, 39.49, 7.29, 15.45, 21.95, 19.01, 33.13, 63.64, 0.0, 6.86, 20.7, 5.3, 4.55, nan, 33.64, 45.45, 40.65, 27.27, 45.45, 40.83, 46.74, 36.36, 27.27, 18.18, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan]",21-8B2-5096,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, nan, nan, nan, nan]"
178,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 4, 2, 3, 2, 1, 3, 3, 4, 3, 3, 2, 3, 2, 1, 4, 2, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 3, 2, 2, 0, 3, 5, 2, 1, 0, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 1, 3, 1, 1, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 18.55, 37.15, 11.59, 11.59, 37.15, 11.59, 11.59, 11.59, 13.87, 36.75, 11.84, 9.39, 27.82, 23.48, 31.78, 11.71, 11.65, 20.85, 11.71, 11.71, 3.22, 9.37, 15.38, 11.71, 11.65, 11.59, 16.23, 16.31, 11.59, 11.59, 22.66, nan, 22.73, 0.0, 0.0, 22.39, nan, 45.84, nan, 4.45, 33.17, nan, nan, nan, 0.0, nan, nan, nan, nan, 0.0, nan, 42.89, 11.47, 31.05, 26.0, 0.0, nan, nan, nan, nan]",21-8B2-51,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 1.0, 1.0, 0.0, nan, 0.0, nan, 0.0, 0.0, nan, nan, nan, 1.0, nan, nan, nan, nan, 1.0, nan, 0.0, 0.0, 0.0, 0.0, 1.0, nan, nan, nan, nan]"
179,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 0, 0, 2, 0, 4, 2, 4, 4, 2, 2, 1, 0, 1, 0, 1, 0, 1, 3, 2, 2, 1, 3, 2, 1, 0, 0, 2, 0, 0, 1, 1, 3, 7, 3, 1, 3, 1, 0, 2, 6, 3, 3, 1, 0, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 22.78, 27.27, 35.94, nan, nan, nan, 36.4, nan, nan, 0.0, nan, 25.73, 15.95, 9.09, 5.27, 13.17, 9.09, 9.09, nan, 29.07, nan, 9.09, nan, 13.64, 13.64, 5.34, 15.99, 6.65, 9.09, 15.81, 2.6, nan, nan, 2.56, nan, nan, 9.09, 9.09, 9.09, 9.09, 5.12, 9.09, 42.96, 9.09, nan, 20.37, 23.67, 25.11, 18.18, 44.43, nan, 25.11, 18.6, 20.06, nan, nan, 9.09, nan, nan, nan, nan]",21-8B2-5105,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, nan, nan, 0.0, nan, nan, 1.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, nan, nan, nan]"
180,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 0, 2, 1, 3, 3, 1, 0, 2, 4, 2, 0, 2, 3, 0, 1, 5, 2, 0, 3, 0, 1, 0, 0, 1, 1, 3, 2, 3, 6, 6, 6, 5, 4, 9, 2, 2, 1, 0, 1, 3, 0, 0, 0, 4, 5, 3, 3, 0, 1, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 11.87, 11.87, 11.87, nan, 11.86, 9.09, 0.0, 23.67, 10.56, nan, 11.74, 11.71, 11.72, nan, 11.72, 22.78, nan, 18.18, 11.71, 9.09, nan, 0.0, nan, 11.65, nan, nan, 6.51, 11.59, 23.19, 20.15, 11.14, 0.0, 11.14, 11.45, 22.89, 11.33, 0.0, 22.67, 22.66, 22.66, nan, 11.25, 22.39, nan, nan, nan, 22.06, 0.0, 0.0, 22.55, nan, 22.5, nan, nan, nan, nan, nan, nan]",21-8B2-5113,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 3.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, 1.0, nan, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, 0.0, 1.0, 1.0, 0.0, nan, 0.0, nan, nan, nan, nan, nan, nan]"
181,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 1, 1, 1, 0, 7, 1, 1, 1, 0, 0, 1, 1, 0, 0, 2, 3, 0, 1, 0, 1, 2, 3, 1, 2, 1, 1, 0, 2, 3, 3, 1, 1, 3, 3, 1, 0, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 24.5, 36.37, nan, nan, nan, nan, nan, 33.87, nan, nan, nan, 0.0, nan, nan, nan, nan, nan, nan, 27.27, 31.82, nan, 27.27, 22.89, 31.82, 31.82, 31.82, nan, 0.0, 63.64, 32.73, 32.73, nan, nan, 63.64, 36.36, nan, nan, 25.25, 50.12, nan, 54.55, nan, 40.91, 36.36, 47.35, 27.27, 27.27, 31.82, 27.27, nan, 23.18, 13.64, 25.11, 31.82, 31.82, 31.82, 31.82, 31.82, nan, nan, nan, nan, nan, nan]",21-8B2-5133,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 2.0, 0.0, 0.0, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, 1.0, nan, nan, nan, nan, nan, nan, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 1.0, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan]"
182,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 4, 10, 5, 0, 7, 7, 8, 4, 1, 5, 8, 1, 2, 6, 2, 4, 7, 7, 5, 5, 9, 9, 8, 3, 3, 5, 11, 10, 14, 6, 8, 7, 13, 11, 12, 5, 3, 1, 5, 2, 1, 0, 7, 4, 10, 4, 3, 0, 1, 0, 1, 9, 5, 1, 2, 0, 5, 1, 0, 0, 0, 4]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 0.0, 22.73, 25.73, 63.64, nan, 0.0, 0.0, 0.0, 0.0, 53.34, 0.0, 0.0, 0.0, 0.0, 67.67, 67.67, 0.0, 67.17, 0.0, 55.97, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 52.88, 0.0, 0.0, 69.78, 0.0, 0.0, 0.0, 0.0, 0.0, 1.44, 0.0, 44.67, 34.85, 51.71, 65.25, 65.25, nan, 0.0, 0.0, 0.0, 0.0, 26.44, nan, 5.62, nan, 0.0, 27.27, 0.0, 0.0, 11.25, nan, 0.0, 21.9, nan, nan, nan, 0.0]",21-8B2-5146,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 1.0, 0.0, 0.0, 0.0, nan, 2.0, 1.0, 1.0, 1.0, 0.0, 1.0, 2.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 2.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 1.0, 1.0, 1.0, 1.0, 0.0, nan, 0.0, nan, 3.0, 0.0, 1.0, 1.0, 0.0, nan, 1.0, 0.0, nan, nan, nan, 1.0]"
183,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31, 21, 22, 14, 16, 9, 14, 13, 19, 6, 3, 15, 19, 7, 18, 26, 14, 16, 8, 13, 14, 7, 30, 6, 16, 6, 16, 14, 34, 6, 11, 12, 13, 7, 14, 24, 9, 18, 7, 38, 1, 3, 2, 1, 1, 1, 2, 14, 10, 2, 5, 7, 14, 10, 9, 17, 11, 30, 9, 9, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 40.91, 22.73, 0.0, 50.65, 0.0, 44.4, 29.06, 24.05, 30.45, 29.25, 31.65, 0.0, 22.73, 28.87, 39.28, 20.95, 0.0, 25.18, 29.25, 0.0, 28.67, 0.0, 0.0, 30.59, 21.56, 27.27, 34.17, 0.0, 0.0, 0.0, 24.55, 32.97, 18.18, 45.45, 20.0, 0.0, 29.06, 0.0, 18.05, 0.0, 27.52, 27.27, 24.2, 26.97, 18.18, 26.74, 35.4, 11.9, 7.14, 36.22, 29.41, 0.0, 0.0, 27.27, 14.43, 0.0, 23.92, 0.0, 11.74, 6.61, nan, nan, nan, nan]",21-8B2-5166,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, nan, nan, nan, nan]"
184,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 4, 6, 5, 4, 2, 4, 3, 5, 5, 7, 4, 5, 3, 5, 7, 4, 5, 6, 8, 10, 1, 3, 5, 5, 5, 7, 5, 6, 5, 6, 3, 5, 5, 3, 3, 4, 3, 2, 4, 3, 2, 5, 2, 4, 2, 2, 2, 5, 8, 2, 5, 6, 3, 2, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 23.48, 40.91, 23.48, 24.76, 23.48, 37.87, 68.18, 30.28, 24.5, 23.36, 0.0, 23.31, 24.17, 0.0, 23.13, 22.89, 22.89, 22.89, 0.0, 22.89, 43.92, 22.73, 33.34, 22.73, 22.73, 20.61, 22.73, 22.61, 0.0, 22.73, 22.73, 54.55, 0.0, 0.0, 0.0, 0.0, 0.0, 22.23, 0.0, 34.35, 22.12, 22.12, 0.0, 22.01, 36.45, 41.02, 0.0, 45.56, 22.01, 34.17, 0.0, 21.54, 32.85, 40.7, 21.59, nan, nan, nan, nan]",21-8B2-5187,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, nan, nan, nan, nan]"
185,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 1, 3, 8, 8, 2, 4, 2, 2, 2, 2, 1, 2, 1, 1, 1, 2, 3, 0, 4, 1, 1, 1, 1, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 1, 3, 2, 0, 13, 1, 1, 3, 2, 0, 1, 1, 2, 0, 0, 3, 2, 1, 1, 2, 2, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 31.3, 27.27, 23.93, 12.59, 29.83, 25.65, 25.18, 25.65, 37.11, 25.65, 25.65, 25.65, 0.0, 31.05, 9.09, 48.18, 25.65, 25.65, nan, 34.65, 25.36, 23.32, 25.15, 25.15, 24.89, 25.15, 25.15, 25.15, 24.84, 25.15, 23.32, 24.95, 24.61, 7.38, 36.82, 24.38, 24.38, 24.37, 24.38, 37.45, 0.0, nan, 0.0, 22.41, 0.0, 27.27, 34.55, nan, 22.21, 22.45, 22.45, nan, nan, 27.27, 24.25, 27.27, 39.96, 0.0, 22.28, nan, nan, nan, nan]",21-8B2-5331,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, nan, 1.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, nan, nan, nan, nan]"
186,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 0, 0, 1, 2, 0, 0, 2, 2, 2, 2, 0, 1, 2, 0, 1, 0, 1, 3, 8, 3, 1, 4, 3, 5, 2, 2, 4, 9, 2, 6, 7, 5, 0, 3, 6, 5, 1, 4, 1, 2, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 37.39, nan, nan, 32.29, 32.12, nan, nan, 0.0, 31.13, 33.64, 0.0, nan, 24.91, 27.22, nan, 18.18, nan, 7.27, 15.45, 0.0, 13.64, 0.0, 0.0, 0.0, 15.45, 10.91, 20.66, 24.44, 0.0, 36.37, 18.18, 0.0, 0.0, nan, 16.36, 0.0, 8.45, 3.93, 43.47, 13.64, 12.73, nan, 10.31, 22.23, nan, 31.99, nan, 32.65, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, 36.78, nan, nan, nan, nan]",21-8B2-5348,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, nan, nan, 0.0, 0.0, nan, nan, 1.0, 0.0, 0.0, 1.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, nan, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, 0.0, nan, nan, nan, nan]"
187,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 1, 2, 1, 2, 2, 1, 1, 2, 1, 0, 0, 3, 0, 1, 1, 2, 0, 1, 2, 1, 1, 0, 3, 2, 0, 2, 0, 3, 1, 2, 1, 4, 3, 3, 5, 1, 6, 2, 2, 1, 5, 3, 2, 3, 2, 3, 2, 4, 2, 2, 1, 2, 3, 2, 2, 6, 0, 3, 1, 0, 0, 0, 0, 0]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 0.0, 22.73, 24.24, 23.98, 39.46, 13.64, 24.24, 24.24, 23.92, 3.61, 16.96, nan, nan, 31.58, nan, 0.0, 25.32, 22.61, nan, 22.61, 41.75, 22.39, 22.39, nan, 32.65, 22.39, nan, 22.39, nan, 7.51, 22.39, 10.59, 12.52, 22.39, 0.0, 11.65, 7.41, 11.85, 22.17, 12.09, 22.55, 19.95, 12.08, 37.89, 11.99, 29.95, 11.93, 11.42, 11.93, 23.85, 11.93, 6.23, 11.08, 39.55, 11.22, 0.0, 40.83, 11.22, nan, 11.05, 21.9, nan, nan, nan, nan, nan]",21-8B2-5478,"[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, nan, nan, 0.0, nan, 1.0, 0.0, 0.0, nan, 0.0, 0.0, 0.0, 0.0, nan, 0.0, 0.0, nan, 0.0, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, nan, 0.0, 0.0, nan, nan, nan, nan, nan]"
